Title:
Authors:
Table:
================================================================================
Byte-by-byte Description of file: table.dat
--------------------------------------------------------------------------------
 Bytes Format Units  Label     Explanations
--------------------------------------------------------------------------------
 1-13  E13.8  ---    wavelength [0.35/5.4] Description of wavelength
15-27  E13.8  ---    primary    [0.9/0.9] Description of primary    
29-41  E13.8  ---    secondary  [0.9/0.9] Description of secondary  
--------------------------------------------------------------------------------
Notes:
--------------------------------------------------------------------------------
3.5000000e-01 9.0000000e-01 9.0000000e-01
4.0100000e-01 9.0000000e-01 9.0000000e-01
4.5200000e-01 9.0000000e-01 9.0000000e-01
5.0300000e-01 9.0000000e-01 9.0000000e-01
5.5400000e-01 9.0000000e-01 9.0000000e-01
6.0500000e-01 9.0000000e-01 9.0000000e-01
6.5600000e-01 9.0000000e-01 9.0000000e-01
7.0700000e-01 9.0000000e-01 9.0000000e-01
7.5800000e-01 9.0000000e-01 9.0000000e-01
8.0900000e-01 9.0000000e-01 9.0000000e-01
8.6000000e-01 9.0000000e-01 9.0000000e-01
9.1100000e-01 9.0000000e-01 9.0000000e-01
9.6200000e-01 9.0000000e-01 9.0000000e-01
1.0130000e+00 9.0000000e-01 9.0000000e-01
1.0640000e+00 9.0000000e-01 9.0000000e-01
1.1150000e+00 9.0000000e-01 9.0000000e-01
1.1660000e+00 9.0000000e-01 9.0000000e-01
1.2170000e+00 9.0000000e-01 9.0000000e-01
1.2680000e+00 9.0000000e-01 9.0000000e-01
1.3190000e+00 9.0000000e-01 9.0000000e-01
1.3700000e+00 9.0000000e-01 9.0000000e-01
1.4210000e+00 9.0000000e-01 9.0000000e-01
1.4720000e+00 9.0000000e-01 9.0000000e-01
1.5230000e+00 9.0000000e-01 9.0000000e-01
1.5740000e+00 9.0000000e-01 9.0000000e-01
1.6250000e+00 9.0000000e-01 9.0000000e-01
1.6760000e+00 9.0000000e-01 9.0000000e-01
1.7270000e+00 9.0000000e-01 9.0000000e-01
1.7780000e+00 9.0000000e-01 9.0000000e-01
1.8290000e+00 9.0000000e-01 9.0000000e-01
1.8800000e+00 9.0000000e-01 9.0000000e-01
1.9310000e+00 9.0000000e-01 9.0000000e-01
1.9820000e+00 9.0000000e-01 9.0000000e-01
2.0330000e+00 9.0000000e-01 9.0000000e-01
2.0840000e+00 9.0000000e-01 9.0000000e-01
2.1350000e+00 9.0000000e-01 9.0000000e-01
2.1860000e+00 9.0000000e-01 9.0000000e-01
2.2370000e+00 9.0000000e-01 9.0000000e-01
2.2880000e+00 9.0000000e-01 9.0000000e-01
2.3390000e+00 9.0000000e-01 9.0000000e-01
2.3900000e+00 9.0000000e-01 9.0000000e-01
2.4410000e+00 9.0000000e-01 9.0000000e-01
2.4920000e+00 9.0000000e-01 9.0000000e-01
2.5430000e+00 9.0000000e-01 9.0000000e-01
2.5940000e+00 9.0000000e-01 9.0000000e-01
2.6450000e+00 9.0000000e-01 9.0000000e-01
2.6960000e+00 9.0000000e-01 9.0000000e-01
2.7470000e+00 9.0000000e-01 9.0000000e-01
2.7980000e+00 9.0000000e-01 9.0000000e-01
2.8490000e+00 9.0000000e-01 9.0000000e-01
2.9000000e+00 9.0000000e-01 9.0000000e-01
2.9510000e+00 9.0000000e-01 9.0000000e-01
3.0020000e+00 9.0000000e-01 9.0000000e-01
3.0530000e+00 9.0000000e-01 9.0000000e-01
3.1040000e+00 9.0000000e-01 9.0000000e-01
3.1550000e+00 9.0000000e-01 9.0000000e-01
3.2060000e+00 9.0000000e-01 9.0000000e-01
3.2570000e+00 9.0000000e-01 9.0000000e-01
3.3080000e+00 9.0000000e-01 9.0000000e-01
3.3590000e+00 9.0000000e-01 9.0000000e-01
3.4100000e+00 9.0000000e-01 9.0000000e-01
3.4610000e+00 9.0000000e-01 9.0000000e-01
3.5120000e+00 9.0000000e-01 9.0000000e-01
3.5630000e+00 9.0000000e-01 9.0000000e-01
3.6140000e+00 9.0000000e-01 9.0000000e-01
3.6650000e+00 9.0000000e-01 9.0000000e-01
3.7160000e+00 9.0000000e-01 9.0000000e-01
3.7670000e+00 9.0000000e-01 9.0000000e-01
3.8180000e+00 9.0000000e-01 9.0000000e-01
3.8690000e+00 9.0000000e-01 9.0000000e-01
3.9200000e+00 9.0000000e-01 9.0000000e-01
3.9710000e+00 9.0000000e-01 9.0000000e-01
4.0220000e+00 9.0000000e-01 9.0000000e-01
4.0730000e+00 9.0000000e-01 9.0000000e-01
4.1240000e+00 9.0000000e-01 9.0000000e-01
4.1750000e+00 9.0000000e-01 9.0000000e-01
4.2260000e+00 9.0000000e-01 9.0000000e-01
4.2770000e+00 9.0000000e-01 9.0000000e-01
4.3280000e+00 9.0000000e-01 9.0000000e-01
4.3790000e+00 9.0000000e-01 9.0000000e-01
4.4300000e+00 9.0000000e-01 9.0000000e-01
4.4810000e+00 9.0000000e-01 9.0000000e-01
4.5320000e+00 9.0000000e-01 9.0000000e-01
4.5830000e+00 9.0000000e-01 9.0000000e-01
4.6340000e+00 9.0000000e-01 9.0000000e-01
4.6850000e+00 9.0000000e-01 9.0000000e-01
4.7360000e+00 9.0000000e-01 9.0000000e-01
4.7870000e+00 9.0000000e-01 9.0000000e-01
4.8380000e+00 9.0000000e-01 9.0000000e-01
4.8890000e+00 9.0000000e-01 9.0000000e-01
4.9400000e+00 9.0000000e-01 9.0000000e-01
4.9910000e+00 9.0000000e-01 9.0000000e-01
5.0420000e+00 9.0000000e-01 9.0000000e-01
5.0930000e+00 9.0000000e-01 9.0000000e-01
5.1440000e+00 9.0000000e-01 9.0000000e-01
5.1950000e+00 9.0000000e-01 9.0000000e-01
5.2460000e+00 9.0000000e-01 9.0000000e-01
5.2970000e+00 9.0000000e-01 9.0000000e-01
5.3480000e+00 9.0000000e-01 9.0000000e-01
5.4000000e+00 9.0000000e-01 9.0000000e-01
